year,month,Luxury,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,basement,yr_built,yr_renovated,lat,long,price
2014,8,0,3.0000000000000004,2.5,1445.0,1028.0,2.0,0,0,B,1300.0,1,2005.0,0.0,47.533899999999996,-122.067,366000
2014,12,1,3.0000000000000004,3.5,2490.0,3517.0,2.0,0,0,B,1720.0000000000002,1,2005.0,0.0,47.5341,-122.067,533500
2014,8,1,4.0,4.0,4320.0,8709.0,2.0,0,0,B,3190.0,1,2006.0,0.0,47.536899999999996,-122.07,1050000
2014,9,1,4.0,3.0,2710.0,27702.0,2.5,0,0,B,2710.0,0,2006.0,0.0,47.2411,-121.932,570000
2014,6,0,3.0000000000000004,2.5,2060.0000000000005,4399.0,2.0,0,0,B,2060.0,0,2006.9999999999998,0.0,47.5415,-121.884,418500
2014,6,0,3.0000000000000004,1.5,1810.0000000000005,27702.0,1.0,0,0,B,950.0,1,1983.0,0.0,47.3585,-122.067,261000
2014,12,1,4.0,2.5,2720.0,13500.0,1.0,0,0,B,1510.0,1,1969.0,0.0,47.6191,-122.145,549950
2014,11,0,2.0,1.0,1080.0,9067.0,1.0,0,0,B,1079.9999999999998,0,1951.0000000000002,0.0,47.4815,-122.331,203000
2014,8,0,2.0,1.5,1160.0,1648.0000000000002,2.0,0,0,B,1160.0,0,2002.0000000000002,0.0,47.5916,-122.29300000000002,375000
2014,8,0,3.0000000000000004,2.0,1200.0,27702.0,1.5,0,0,A,1200.0,0,1977.0,0.0,47.3492,-121.935,213000
2014,8,1,4.0,2.5,2040.0000000000005,7412.0,2.0,0,0,B,2040.0,0,1988.0000000000002,0.0,47.63470000000001,-122.026,545000
2014,10,0,3.0000000000000004,1.5,1410.0,9000.0,1.0,0,0,B,1410.0,0,1953.0,0.0,47.7635,-122.35,275000
2014,9,1,10.0,2.5,2370.0000000000005,15199.999999999998,1.0,0,0,B,1660.0,1,1975.0,0.0,47.6295,-122.089,585000
2014,6,1,3.0000000000000004,2.5,3100.0,23790.0,2.0,0,0,B,3100.0,0,2002.0000000000002,0.0,47.5882,-122.01099999999998,759950
2014,11,0,3.0000000000000004,1.5,1240.0,8738.0,1.0,0,0,B,1239.9999999999998,0,1959.0000000000002,0.0,47.5849,-122.17,475000
2014,12,0,3.0000000000000004,1.0,1040.0,9514.0,1.0,0,0,C,1039.9999999999998,0,1969.0,0.0,47.4936,-122.102,299000
2014,10,0,3.0000000000000004,2.5,1840.0000000000002,8250.0,1.0,0,1,B,1340.0,1,1957.9999999999998,0.0,47.7767,-122.378,485000
2014,5,1,3.0000000000000004,2.0,2340.0,10495.0,1.0,0,0,C,2340.0,0,1967.0,0.0,47.5386,-122.226,780000
2014,7,0,1.0,1.0,370.0,1801.0,1.0,0,0,A,370.00000000000006,0,1923.0000000000002,0.0,47.6778,-122.38899999999998,276000
2014,6,1,4.0,2.5,2620.0,7553.000000000001,2.0,0,0,B,2620.0,0,1996.0,0.0,47.530100000000004,-122.18,605000
2014,5,0,2.0,1.0,840.0,5510.0,1.0,0,0,B,840.0,0,1955.0,0.0,47.5247,-122.391,400000
2014,10,0,4.0,0.0,3390.0,16153.0,1.0,0,0,C,1970.0,1,1961.0,0.0,47.3954,-122.184,350000
2014,6,0,4.0,2.5,1900.0000000000002,8600.0,1.0,0,0,C,1900.0,0,1975.0,0.0,47.31020000000001,-122.381,270000
2014,7,0,3.0000000000000004,2.0,1260.0,10065.0,1.0,0,0,B,1260.0000000000002,0,1954.0,2014.0,47.5727,-122.138,475000
2014,7,1,4.0,2.5,3860.0,10361.0,2.0,0,1,C,2940.0,1,1985.0,0.0,47.5517,-122.147,1160000
2014,5,0,3.0000000000000004,1.5,1255.0,1374.0,3.0,0,0,B,1255.0,0,2004.0,0.0,47.7145,-122.311,312000
2014,12,1,3.0000000000000004,2.5,3090.0,20785.0,2.0,0,0,C,3090.0000000000005,0,1991.0,0.0,47.560199999999995,-122.03,891500
2014,5,1,5.0,1.5,3360.0,5402.0,2.0,0,0,B,3360.0,0,2014.0,0.0,47.6067,-122.053,804995
2014,9,0,3.0000000000000004,1.0,1300.0,10236.0,1.0,0,0,C,1300.0,0,1970.9999999999998,0.0,47.5028,-121.77,350000
2014,6,0,4.0,2.5,2210.0000000000005,7078.999999999999,2.0,0,0,B,2210.0,0,1992.9999999999998,0.0,47.4206,-122.18299999999999,382500
2014,9,1,4.0,2.0,1350.0,9293.0,1.0,0,0,C,1349.9999999999998,0,1954.0,0.0,47.633500000000005,-122.196,626000
2014,5,0,3.0000000000000004,3.0,1970.0000000000005,24318.0,1.0,0,0,B,1970.0,0,2010.0000000000002,0.0,47.765100000000004,-122.246,445000
2014,12,0,3.0000000000000004,1.5,910.0,5120.0,1.0,0,0,B,910.0,0,1973.0000000000002,0.0,47.5238,-122.35599999999998,232900
2014,6,0,4.0,2.5,2100.0,9984.0,1.0,0,0,C,1290.0,1,1973.0000000000002,0.0,47.73649999999999,-122.242,418800
2014,12,0,3.0000000000000004,0.0,1770.0000000000002,7336.0,2.0,0,0,B,1770.0,0,1996.0,0.0,47.3639,-122.185,270000
2014,10,0,4.0,2.5,2040.0000000000005,6300.0,2.0,0,0,B,2040.0,0,2003.0,0.0,47.39180000000001,-122.185,315000
2014,11,1,4.0,2.5,3960.0,27702.0,2.0,0,0,B,3960.0,0,1999.9999999999998,0.0,47.7249,-122.024,805000
2014,10,1,5.0,4.0,4220.0,15958.999999999998,2.0,0,0,B,4220.0,0,2004.0,0.0,47.58690000000001,-121.967,1165000
2014,12,0,3.0000000000000004,2.0,1560.0,14288.000000000002,1.0,0,0,B,780.0,1,1944.0000000000002,0.0,47.7183,-122.306,385000
2014,8,1,3.0000000000000004,2.5,2060.0000000000005,9715.0,2.0,0,0,B,2060.0,0,1924.0,2006.0,47.6961,-122.316,840000
2014,9,0,3.0000000000000004,2.5,1340.0,4080.0,1.5,0,0,B,1169.9999999999998,1,1906.9999999999998,0.0,47.5722,-122.291,330000
2014,8,1,4.0,2.5,3190.0,27702.0,2.0,0,0,B,3190.0,0,1988.0000000000002,0.0,47.6698,-122.04399999999998,765000
2014,7,0,4.0,2.0,1320.0,4800.0,1.0,0,0,C,870.0,1,1930.0000000000002,0.0,47.5534,-122.365,399700
2014,10,1,4.0,2.5,3480.0,13421.0,2.0,0,0,B,3480.0,0,1995.0000000000002,0.0,47.5504,-122.097,878000
2014,9,1,3.0000000000000004,1.5,1590.0,7080.000000000001,1.0,0,1,B,1310.0,1,1952.0000000000002,0.0,47.5244,-122.386,720000
2014,12,0,3.0000000000000004,3.0,1550.0,1608.0000000000002,2.0,0,0,B,1280.0,1,2000.9999999999998,0.0,47.604200000000006,-122.303,390000
2014,12,1,3.0000000000000004,2.5,2570.0,5500.0,1.0,0,0,C,1320.0,1,1961.0,0.0,47.6417,-122.397,654000
2014,10,0,4.0,2.5,2170.0,10500.0,1.0,0,0,B,1570.0,1,1962.0,0.0,47.751200000000004,-122.295,420000
2014,12,1,5.0,2.5,2610.0,4080.0,2.0,0,0,A,1750.0,1,1909.0000000000002,0.0,47.6757,-122.309,678940
2014,8,0,4.0,2.5,1160.0,16008.000000000002,1.0,0,0,C,1160.0,0,1989.0,0.0,47.7643,-122.295,415000
2014,12,1,4.0,1.0,1980.0000000000002,7014.999999999999,1.0,0,0,B,1260.0000000000002,1,1973.0000000000002,0.0,47.7204,-122.18,524000
2014,5,0,4.0,2.5,2440.0000000000005,7155.000000000001,2.0,0,0,B,2440.0,0,1992.9999999999998,0.0,47.4501,-122.126,388000
2014,6,1,4.0,2.5,2120.0000000000005,9603.0,2.0,0,0,B,2120.0,0,1985.0,0.0,47.5348,-122.053,575000
2014,7,0,3.0000000000000004,2.0,3110.0,27702.0,2.0,0,0,B,3020.0,1,1999.0,0.0,47.4343,-122.082,379900
2014,6,0,4.0,2.5,1930.0,7206.999999999999,1.0,0,0,C,1360.0,1,1988.0000000000002,0.0,47.3783,-122.182,280000
2014,12,0,2.0,1.0,700.0,8301.0,1.0,0,0,B,700.0,0,1953.0,0.0,47.7712,-122.32299999999998,248000
2014,8,0,3.0000000000000004,2.0,1640.0,8395.0,1.0,0,0,C,1640.0,0,1991.0,0.0,47.348,-122.035,269500
2014,8,0,3.0000000000000004,2.5,1430.0,1056.0,3.0,0,0,B,1430.0,0,2003.0,0.0,47.684,-122.388,443600
2014,7,1,5.0,3.5,2720.0,11454.0,2.0,0,0,B,1830.0000000000002,1,1988.0000000000002,0.0,47.6466,-122.119,740000
2014,12,1,4.0,3.0,3250.0,10000.0,2.0,0,0,B,3250.0,0,2014.0,0.0,47.755700000000004,-122.309,689000
2014,12,0,4.0,1.0,1550.0,7620.0,1.5,0,0,B,1550.0,0,1956.9999999999998,0.0,47.5287,-122.35,345000
2014,10,0,3.0000000000000004,2.0,2650.0,7500.000000000001,1.5,0,0,C,1589.9999999999998,1,1962.0,0.0,47.7716,-122.317,415000
2014,6,0,4.0,2.5,2420.0,7927.0,1.0,0,0,C,1400.0,1,1973.0000000000002,0.0,47.75829999999999,-122.343,400000
2014,7,0,3.0000000000000004,1.0,1020.0000000000001,8610.0,1.0,0,0,A,1019.9999999999999,0,1959.0000000000002,0.0,47.49739999999999,-122.169,265000
2014,5,0,3.0000000000000004,2.0,1060.0,5750.0,1.0,0,0,B,1059.9999999999998,0,1981.0000000000002,0.0,47.552299999999995,-122.372,315000
2014,11,0,3.0000000000000004,1.0,1120.0,5200.0,1.0,0,0,A,1120.0,0,1976.0,0.0,47.3638,-122.08799999999998,195700
2014,5,0,3.0000000000000004,1.0,1660.0,6582.0,1.0,0,0,A,999.9999999999999,1,1946.0,0.0,47.7169,-122.353,467000
2014,6,0,3.0000000000000004,1.5,1420.0,4500.0,1.0,0,0,B,1420.0,0,1959.0000000000002,0.0,47.694,-122.332,371000
2014,5,0,3.0000000000000004,2.0,1410.0,4800.0,1.0,0,0,B,1410.0,0,1940.0,0.0,47.6852,-122.378,481450
2014,6,0,4.0,2.0,1790.0,14689.999999999998,1.0,0,1,C,1670.0,1,1960.0,0.0,47.3965,-122.321,240000
2014,7,0,3.0000000000000004,2.5,2390.0,27702.0,1.0,0,0,B,1840.0,1,1984.0,0.0,47.3546,-122.081,339950
2014,5,1,4.0,3.0,3750.0,11025.0,2.0,0,0,B,3749.9999999999995,0,1976.0,0.0,47.6367,-122.059,920000
2014,9,0,2.0,2.0,1510.0,4908.0,1.0,0,0,B,1510.0,0,2006.0,0.0,47.71959999999999,-122.024,450000
2014,6,1,3.0000000000000004,3.0,2790.0,12523.0,2.0,1,1,C,1600.0,1,1977.0,0.0,47.3571,-122.324,835000
2014,12,0,4.0,3.5,1790.0,2460.0,2.0,0,0,C,1100.0,1,1999.9999999999998,0.0,47.534,-122.346,385000
2014,11,0,3.0000000000000004,2.0,1879.9999999999998,11700.0,1.0,0,0,C,1880.0,0,1968.0,0.0,47.3213,-122.18699999999998,299500
2014,10,0,3.0000000000000004,1.0,1140.0,4560.0,1.0,0,0,C,770.0,1,1944.0000000000002,0.0,47.6889,-122.362,474000
2014,10,0,2.0,3.0,1100.0,1088.0,2.0,0,0,B,750.0000000000001,1,2006.0,0.0,47.6405,-122.324,440000
2014,8,0,2.0,0.0,820.0,8370.0,1.0,0,0,C,820.0,0,1941.0,0.0,47.72559999999999,-122.361,324000
2014,10,0,2.0,1.5,1759.9999999999998,12000.0,1.0,0,0,C,1760.0,0,1963.9999999999998,0.0,47.6288,-122.109,500000
2014,10,1,3.0000000000000004,2.5,2990.0000000000005,10711.0,1.0,1,1,B,1560.0,1,1976.0,1991.0,47.3573,-122.324,820000
2014,8,1,4.0,2.0,2710.0,11400.0,1.0,0,0,C,1430.0,1,1976.0,0.0,47.561,-122.153,925000
2014,8,1,4.0,2.5,2460.0,4425.0,2.0,0,0,B,2460.0,0,2006.0,0.0,47.7048,-122.109,693000
2014,10,0,3.0000000000000004,2.0,1430.0,9750.0,1.0,0,0,A,1430.0,0,1962.0,0.0,47.74410000000001,-122.357,429950
2014,8,1,3.0000000000000004,3.5,4610.0,27702.0,2.0,0,0,C,4610.0,0,1984.0,0.0,47.6217,-122.021,750000
2014,10,1,3.0000000000000004,2.5,2220.0000000000005,2873.0,2.0,0,0,B,2010.0,1,2012.0,0.0,47.5311,-122.074,654000
2014,7,0,4.0,3.5,3216.9999999999995,4000.0,2.0,0,0,B,2587.0,1,2007.9999999999998,0.0,47.4483,-122.203,458000
2014,5,0,3.0000000000000004,1.0,1390.0,9624.0,1.5,0,0,C,1390.0,0,1954.0,0.0,47.7758,-122.301,299000
2014,8,0,4.0,3.0,2130.0000000000005,4838.0,1.5,0,0,C,2130.0,0,1930.0000000000002,0.0,47.4871,-122.203,370000
2014,7,0,3.0000000000000004,1.0,1070.0,6440.0,1.0,0,0,C,1070.0,0,1970.9999999999998,0.0,47.3186,-122.373,194000
2014,9,0,3.0000000000000004,2.0,1220.0,17652.0,1.0,0,0,C,1220.0,0,1980.0000000000002,0.0,47.4712,-122.1,240000
2014,11,0,4.0,2.0,1420.0,7500.000000000001,1.0,0,0,C,1079.9999999999998,1,1981.0000000000002,0.0,47.4025,-122.176,268500
2014,8,1,4.0,3.5,4860.0,23885.0,2.0,0,0,B,4860.0,0,1996.0,0.0,47.6172,-122.23,2950000
2014,12,0,3.0000000000000004,1.0,890.0,9870.0,1.0,0,0,C,890.0,0,1960.0,0.0,47.5398,-122.178,358000
2014,8,0,5.0,2.0,1320.0,27702.0,1.0,0,0,C,1120.0,1,1947.0,0.0,47.39370000000001,-122.32299999999998,380000
2014,7,1,3.0000000000000004,1.5,1820.0000000000005,12686.0,1.0,0,0,C,1820.0,0,1952.0000000000002,0.0,47.5886,-122.195,875000
2014,11,0,3.0000000000000004,3.5,1650.0000000000002,1577.0,2.0,0,0,B,1100.0,1,2012.0,0.0,47.6302,-122.344,495000
2014,11,0,3.0000000000000004,2.5,2550.0,9674.0,1.0,0,0,B,1850.0,1,1959.0000000000002,0.0,47.4856,-122.247,355000
2014,6,1,4.0,3.0,3240.0,5562.0,2.0,0,0,B,3240.0,0,2013.0,0.0,47.5919,-121.975,895000
2014,11,1,3.0000000000000004,2.5,2430.0000000000005,5128.0,1.0,0,1,B,1270.0,1,1978.0,0.0,47.5198,-122.38899999999998,560000
2014,12,0,10.0,2.5,3230.0000000000005,27702.0,2.0,0,0,B,3230.0,0,1987.0000000000002,0.0,47.3065,-122.113,370000
2014,7,0,3.0000000000000004,1.0,1250.0,7014.999999999999,1.0,0,0,B,1250.0,0,1957.9999999999998,0.0,47.4548,-122.29,170000
2014,11,0,1.0,1.0,459.99999999999994,4120.0,1.0,0,0,B,460.0,0,1937.0000000000002,0.0,47.4868,-122.199,247000
2014,7,0,3.0000000000000004,2.0,2040.0000000000005,12065.0,1.0,0,0,B,2040.0,0,1987.0000000000002,0.0,47.375600000000006,-122.04399999999998,379950
2014,12,1,4.0,2.5,4069.9999999999995,27702.0,2.0,0,0,B,4070.0,0,1989.0,0.0,47.6908,-122.052,965000
2014,7,1,4.0,2.5,3289.9999999999995,8147.000000000001,2.0,0,0,B,3290.0,0,2003.0,0.0,47.7048,-122.107,856500
2014,8,1,5.0,4.0,3870.0,5929.0,2.0,0,0,B,3870.0,0,2014.0,0.0,47.6965,-122.134,1299890
2014,6,1,4.0,3.0,3130.0,27702.0,2.0,0,0,C,3130.0,0,1981.0000000000002,0.0,47.3535,-122.19,565000
2014,5,1,5.0,3.5,2800.0,3200.0,1.5,0,0,A,1910.0,1,1932.0,2002.0,47.6421,-122.35,1307000
2014,6,1,3.0000000000000004,2.0,2340.0,4206.0,1.0,0,0,A,1169.9999999999998,1,1917.0,0.0,47.5759,-122.288,640000
2014,8,0,3.0000000000000004,2.5,3020.0,5868.0,2.0,0,0,B,3020.0,0,2003.0,0.0,47.3361,-122.175,275000
2014,6,0,2.0,1.0,690.0,5280.0,1.0,0,0,C,690.0,0,1942.0,0.0,47.4953,-122.18699999999998,139000
2014,11,1,4.0,2.5,2290.0000000000005,9120.0,2.0,0,0,C,2290.0,0,1977.0,0.0,47.5613,-122.12800000000001,660000
2014,6,1,5.0,3.5,3490.0,9680.0,2.0,0,1,B,2460.0,1,1980.0000000000002,0.0,47.7757,-122.391,941500
2014,5,1,3.0000000000000004,2.0,2390.0,6887.999999999999,2.0,0,1,A,2390.0,0,1939.0,0.0,47.683899999999994,-122.274,1100000
2014,9,0,3.0000000000000004,2.5,2140.0000000000005,10256.0,2.0,0,0,B,2140.0,0,1987.0000000000002,0.0,47.3751,-122.04399999999998,393000
2014,7,0,3.0000000000000004,1.0,1120.0,10576.0,1.0,0,0,C,1120.0,0,1969.0,0.0,47.7575,-122.072,320000
2014,11,0,3.0000000000000004,1.0,1569.9999999999998,11752.0,1.5,0,0,A,1570.0,0,1930.0000000000002,0.0,47.7686,-122.348,415000
2014,6,1,4.0,3.0,3610.0000000000005,8580.0,2.0,0,0,B,3610.0,0,2014.0,0.0,47.6706,-122.173,982000
2014,9,0,3.0000000000000004,2.5,2070.0,3986.0000000000005,2.0,0,0,B,2070.0,0,1999.0,0.0,47.5348,-121.877,423700
2014,10,1,5.0,3.5,4170.0,9090.0,2.0,0,0,B,4170.0,0,2007.9999999999998,0.0,47.591800000000006,-122.196,1450000
2014,5,1,2.0,1.0,1060.0,4960.0,1.0,0,0,B,1059.9999999999998,0,1926.0,0.0,47.6896,-122.331,515000
2014,5,0,4.0,2.0,1990.0000000000002,4725.0,1.5,0,0,C,1189.9999999999998,1,1944.0000000000002,0.0,47.527499999999996,-122.38,445000
2014,10,0,3.0000000000000004,2.5,1610.0000000000002,3517.0,2.0,0,0,B,1610.0000000000002,0,2005.0,0.0,47.44959999999999,-122.189,249900
2014,6,0,2.0,2.0,1210.0,7507.0,1.0,0,0,B,1210.0,0,1982.0,0.0,47.7078,-122.234,342500
2014,10,0,4.0,2.0,1830.0000000000002,9610.0,1.0,0,0,B,1830.0000000000002,0,1963.0,0.0,47.695,-122.176,488250
2014,12,1,3.0000000000000004,2.0,1890.0000000000005,6620.0,1.0,0,1,C,1890.0,0,1954.0,0.0,47.7016,-122.274,690000
2014,12,0,4.0,1.5,1850.0,7547.000000000001,1.5,0,0,C,1850.0,0,1960.0,0.0,47.3714,-122.309,245000
2014,8,0,3.0000000000000004,2.0,1390.0,10155.0,1.0,0,0,B,1129.9999999999998,1,1980.0000000000002,0.0,47.2575,-122.305,190500
2014,7,0,4.0,2.0,1790.0,7174.999999999999,1.5,0,0,B,1410.0,1,1899.9999999999998,0.0,47.4963,-122.318,179000
2014,5,0,3.0000000000000004,1.0,1700.0,8645.0,1.0,0,0,B,1699.9999999999998,0,1955.0,0.0,47.489900000000006,-122.33700000000002,149000
2014,6,0,3.0000000000000004,2.5,1720.0,27702.0,2.0,0,0,C,1720.0000000000002,0,1990.0,0.0,47.3391,-122.093,365000
2014,9,0,4.0,3.5,3040.0,7125.0,2.0,0,1,B,2240.0,1,2002.0000000000002,0.0,47.492,-122.225,415000
2014,8,1,4.0,5.5,6110.0,27702.0,1.0,0,0,B,5399.999999999999,1,2006.0,0.0,47.4302,-122.09500000000001,1500000
2014,5,0,3.0000000000000004,2.5,1232.0,1130.0,3.0,0,0,B,1231.9999999999998,0,2006.9999999999998,0.0,47.718500000000006,-122.317,344000
2014,5,1,4.0,3.5,3120.0,5000.0,2.0,0,0,B,2370.0,1,2005.0,0.0,47.69,-122.299,799000
2014,12,1,4.0,2.0,1950.0,7139.000000000001,1.0,1,1,B,1149.9999999999998,1,1956.9999999999998,0.0,47.5121,-122.248,700000
2014,7,1,3.0000000000000004,3.5,3660.0,27702.0,2.0,0,0,B,3660.0000000000005,0,2003.0,0.0,47.408699999999996,-122.06200000000001,920000
2014,6,1,5.0,2.5,1870.0,11411.0,1.0,0,0,C,1169.9999999999998,1,1961.0,0.0,47.7445,-122.289,554000
2014,8,0,3.0000000000000004,3.5,1370.0,1194.0,3.0,0,0,B,1370.0000000000002,0,2004.0,0.0,47.6718,-122.388,469000
2014,7,0,2.0,2.0,1410.0,1004.9999999999999,1.5,0,0,B,900.0,1,2011.0,0.0,47.5446,-122.01799999999999,399900
2014,9,0,4.0,2.5,2040.0000000000005,5770.0,2.0,0,0,B,2040.0,0,1993.9999999999998,0.0,47.3522,-122.059,250000
2014,10,1,3.0000000000000004,2.5,1350.0,27702.0,1.0,0,0,C,1349.9999999999998,0,1997.0,0.0,47.736900000000006,-122.049,600000
2014,10,1,4.0,2.5,2450.0000000000005,11960.0,1.0,0,0,B,2450.0,0,1978.9999999999998,0.0,47.6351,-122.06,712000
2014,6,1,3.0000000000000004,3.0,2180.0,7519.0,1.0,0,0,C,1310.0,1,1981.0000000000002,0.0,47.6959,-122.125,568500
2014,7,0,3.0000000000000004,3.0,2090.0,9620.0,1.0,0,0,B,1340.0,1,1987.0000000000002,0.0,47.2741,-122.33700000000002,300000
2014,6,1,4.0,2.5,2700.0,9122.0,2.0,0,0,B,2699.9999999999995,0,1990.0,0.0,47.577099999999994,-121.994,652500
2014,9,1,4.0,2.5,2160.0,3139.0,1.0,0,0,B,1079.9999999999998,1,1940.0,0.0,47.6662,-122.338,650000
2014,7,1,5.0,3.0,2190.0,4900.0,2.0,0,0,A,1490.0,1,1940.0,0.0,47.6892,-122.386,588000
2014,9,1,3.0000000000000004,2.5,1640.0,4635.0,1.5,0,0,B,1540.0,1,1930.0000000000002,0.0,47.6793,-122.31899999999999,517000
2014,12,0,3.0000000000000004,1.0,1130.0,9907.0,1.0,0,0,B,1129.9999999999998,0,1954.0,0.0,47.4362,-122.28599999999999,179950
2014,7,0,3.0000000000000004,3.5,1740.0,1693.0000000000002,2.0,0,0,B,1360.0,1,2006.9999999999998,0.0,47.558,-122.382,470000
2014,12,1,3.0000000000000004,2.5,1640.0,12000.0,1.0,0,0,B,1180.0,1,1967.0,0.0,47.6252,-122.104,575950
2014,11,0,4.0,2.0,1980.0000000000002,8400.0,1.0,0,0,B,1330.0,1,1968.0,0.0,47.6721,-122.152,425000
2014,7,0,5.0,1.0,1940.0,8875.0,1.0,0,0,B,1940.0000000000002,0,1956.9999999999998,0.0,47.4407,-122.275,300000
2014,10,1,4.0,2.5,2520.0000000000005,5000.0,2.0,0,0,B,2520.0000000000005,0,2004.0,0.0,47.5524,-121.99200000000002,680000
2014,5,0,3.0000000000000004,2.5,1870.0,7344.0,1.0,0,0,B,1470.0,1,1980.0000000000002,0.0,47.7265,-122.206,455000
2014,6,1,4.0,2.5,2720.0,10000.0,2.0,0,0,B,2720.0,0,1987.0000000000002,0.0,47.6293,-122.05099999999999,665000
2014,6,0,4.0,2.0,2030.0,18295.0,1.5,0,0,C,2029.9999999999998,0,1975.0,0.0,47.7326,-122.179,493000
2014,6,1,4.0,2.0,2320.0,3825.0,1.5,0,0,A,1820.0,1,1926.0,0.0,47.6659,-122.327,941000
2014,7,0,3.0000000000000004,2.0,1380.0,8182.0,1.0,0,0,A,1380.0,0,1942.0,0.0,47.7513,-122.349,425000
2014,8,1,2.0,0.0,1260.0,5800.0,1.0,0,0,C,1260.0000000000002,0,1939.0,0.0,47.65010000000001,-122.409,661000
2014,9,1,3.0000000000000004,2.5,1820.0000000000005,1545.0,3.0,0,1,B,1640.0,1,1998.0,0.0,47.652300000000004,-122.346,504500
2014,11,0,3.0000000000000004,2.0,1380.0,7500.000000000001,1.0,0,0,B,1380.0,0,1988.0000000000002,0.0,47.36279999999999,-122.045,240000
2014,8,0,4.0,2.0,1980.0000000000002,7840.0,1.0,0,0,C,990.0,1,1961.0,0.0,47.622600000000006,-122.115,416000
2014,11,1,4.0,4.0,1550.0,6596.0,1.5,0,0,A,1550.0,0,1906.9999999999998,0.0,47.6711,-122.398,707500
2014,10,0,3.0000000000000004,2.0,1240.0,10956.0,1.0,0,0,B,1239.9999999999998,0,1987.0000000000002,0.0,47.3705,-122.14999999999999,240000
2014,5,1,3.0000000000000004,2.5,1790.0,2700.0,2.0,0,0,B,1790.0,0,2010.0000000000002,0.0,47.564,-122.093,509900
2014,11,0,3.0000000000000004,1.0,1840.0000000000002,10178.0,1.0,0,0,B,1039.9999999999998,1,1960.0,0.0,47.3979,-122.317,210500
2014,11,0,3.0000000000000004,1.5,1370.0,7500.000000000001,1.0,0,0,B,1079.9999999999998,1,1957.9999999999998,0.0,47.4167,-122.322,203000
2014,5,0,3.0000000000000004,2.0,1300.0,2580.0,1.0,0,0,A,820.0,1,1919.0,0.0,47.674,-122.31899999999999,462000
2014,7,0,3.0000000000000004,2.0,1680.0,19978.0,1.0,0,0,B,880.0,1,1948.0,0.0,47.3924,-122.308,258000
2014,10,0,2.0,1.0,1160.0,27702.0,1.0,0,0,B,580.0,1,1963.0,2000.0,47.3537,-121.939,330000
2014,5,0,3.0000000000000004,1.0,1100.0,17334.0,1.0,0,0,B,1100.0,0,1978.0,0.0,47.3003,-122.27,139000
2014,6,0,3.0000000000000004,0.0,1890.0000000000005,27702.0,1.5,0,1,B,1890.0,0,1976.0,0.0,47.4137,-122.439,445000
2014,5,0,3.0000000000000004,1.5,1270.0,1443.0,3.0,0,0,B,1270.0,0,2006.9999999999998,0.0,47.699,-122.317,440000
2014,7,0,4.0,1.0,1460.0000000000002,6000.0,1.0,0,0,C,729.9999999999999,1,1941.0,0.0,47.4952,-122.224,239950
2014,7,0,3.0000000000000004,1.5,1300.0,19163.0,1.0,0,0,B,1300.0,0,1963.9999999999998,0.0,47.6686,-122.153,425000
2014,6,1,4.0,2.5,3220.0000000000005,7875.0,1.5,0,0,C,3220.0000000000005,0,1966.0000000000002,0.0,47.626000000000005,-122.12,590000
2014,8,0,2.0,1.0,960.0000000000001,6700.0,1.0,0,0,B,959.9999999999999,0,1951.0000000000002,0.0,47.6955,-122.357,395000
2014,7,0,3.0000000000000004,2.0,1930.0,7200.0,1.5,0,0,B,1930.0,0,1928.9999999999998,0.0,47.5263,-121.80899999999998,285000
2014,6,1,4.0,2.5,1990.0000000000002,4600.0,1.5,0,1,C,1420.0,1,1932.0,0.0,47.5638,-122.38,661000
2014,11,1,5.0,0.0,1500.0,3978.0000000000005,2.0,0,0,B,1500.0000000000002,0,1928.9999999999998,0.0,47.6811,-122.383,549000
2014,8,0,4.0,3.0,2800.0,6977.0,2.0,0,0,B,2800.0,0,2003.0,0.0,47.3542,-122.014,449950
2014,12,0,3.0000000000000004,2.5,2550.0,4240.0,2.0,0,0,B,2550.0,0,2006.0,0.0,47.3986,-122.169,325000
2014,10,1,4.0,2.0,2090.0,4000.0,1.0,0,0,B,1480.0000000000002,1,1951.0000000000002,0.0,47.6751,-122.379,513000
2014,9,0,5.0,4.0,2800.0,9900.0,1.0,0,0,B,2800.0,0,1963.9999999999998,0.0,47.319,-122.344,255000
2014,5,0,3.0000000000000004,1.0,1340.0,15600.0,1.0,0,0,C,1340.0,0,1978.0,0.0,47.3224,-122.143,124740
2014,6,0,4.0,3.0,2790.0,5527.0,2.0,0,0,B,2790.0,0,2014.0,0.0,47.4827,-121.773,483453
2014,9,1,4.0,3.0,1670.0,1189.0,3.0,0,0,B,1427.0000000000002,1,1999.9999999999998,0.0,47.6182,-122.302,582000
2014,10,1,4.0,3.5,4190.0,10259.0,2.0,0,0,B,3150.0,1,1999.9999999999998,0.0,47.6332,-122.066,1150000
2014,10,1,4.0,4.0,3530.0000000000005,10935.0,2.0,0,0,B,3530.0000000000005,0,1992.0,0.0,47.3016,-122.342,510000
2014,6,0,3.0000000000000004,2.5,1879.9999999999998,6008.0,2.0,0,0,B,1880.0,0,2009.0000000000002,0.0,47.3366,-122.052,284000
2014,8,0,4.0,2.5,3490.0,9030.0,1.5,0,0,C,3489.9999999999995,0,1969.0,0.0,47.3198,-122.386,414000
